local oaci iata tipo denominacion coordenadas latitud longitud elev uom_elev ref distancia_ref direccion_ref condicion control region fir uso trafico sna concesionado provincia inhab
"HRW Helipuerto RÍO GRANDE/EA. RÍO EWAN 54°14' 1""S  67°12'48""W -67,21324 -54,23355 33,7 Metros Río Grande 59 SE PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HSC Helipuerto SPEGAZZINI/CENTRAL TÉRMICA 34°54' 7""S  58°36'56""W -58,61566667 -34,90202778 17 Metros Carlos Spegazzini 2,2 NW PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HSD Helipuerto MORENO/COUNTRY CLUB SAN DIEGO 34°36' 2""S  58°50'27""W -58,840928 -34,600466 23,5 Metros Moreno 7,5 NO PRIVADO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"HSG Helipuerto BUENOS AIRES/SANATORIO GÜEMES 34°35'49""S  58°25'19""W -58,421945 -34,59703 82 Metros Facundo Acuña de Figueroa y Av. Córdoba 0 Lindando PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO CIUDAD AUTÓNOMA DE BUENOS AIRES NO"
"HSH Helipuerto SAN ANDRÉS DE GILES/HOSPITAL MUNICIPAL 34°26'56""S  59°26'58""W -59,449417 -34,448879 47 Metros Rawson entre Soulé y Cámpora 0 PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HSJ Aeródromo CURUZÚ CUATIÁ/EA. SAN JUAN 29°36' 6""S  58° 1'19""W -58,02205 -29,60179 82 Metros Curuzú Cuatiá 20 N PRIVADO NOCONTROL RANE SARR CIVIL Nacional NO NO CORRIENTES NO"
"HSM Helipuerto TIGRE/ISLA SANTA MÓNICA 34°24'53""S  58°30'27""W -58,507365 -34,414724 3 Metros 0 Lindando PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HSN Helipuerto SAN NICOLÁS DE LOS ARROYOS/MIGUEL COLOMBISE 33°21'32""S  60°14'58""W -60,249353 -33,358932 27 Metros Estación FFCC local 2,7 SO PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HSR Helipuerto SANTA CRUZ/EA. SAN RAMÓN 50°18'11""S  69°55' 4""W -69,917664 -50,303036 374 Metros Puerto Santa Cruz 104 SO PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO SANTA CRUZ NO"
"HSW Helipuerto HELIPLATAFORMA SWIBER PJW3000 53° 4'35""S  67°57'50""W -67,96400424 -53,07649481 36 Metros Campo Vega Pleyade (531929S-0674311W 530346S-0674649W 525444S-0680635W 525554S-0681826W) PRIVADO NOCONTROL RASU SAVF Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HTA Helipuerto CONCEPCIÓN DEL URUGUAY/HELIPUERTO TALITAS 32°32'53""S  58°14'27""W -58,240705 -32,548188 8 Metros Concepción del Uruguay 17 SSO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO ENTRE RÍOS NO"
"HTD Helipuerto TANDIL/EA. LA PASCUALA 37°23'37""S  58°57'59""W -58,966403 -37,393711 220 Metros Tandil 22,3 S PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HTE Helipuerto SALTA/TEMET 24°50'10""S  65°22'20""W -65,372347 -24,836242 1180 Metros Salta 6,5 SE PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO SALTA NO"
"HTL Helipuerto TRENQUE LAUQUEN/EA. LA CHACOTA 35°54'48""S  62°38'30""W -62,641667 -35,913333 90 Metros Trenque Lauquen 13 NE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HTS Helipuerto EL TURBIO/EA. SANTA ANA 51°41' 9""S  71°58' 4""W -71,967747 -51,685796 665 Metros El Turbio 9,5 E PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO SANTA CRUZ NO"
"HUE Aeródromo CARHUÉ 37°11'38""S  62°46'53""W -62,78138889 -37,19388889 110 Metros Carhué 1,5 SO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HUG Aeródromo HUANGUELÉN 37° 3'10""S  61°57'12""W -61,95324 -37,05267 158 Metros Huanguelén 2 N PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HUI Aeródromo HUINCA RENANCÓ 34°49'13""S  64°22'27""W -64,37412 -34,82041 180 Metros Huinca Renancó 2 N PUBLICO NOCONTROL RACE SACF CIVIL Nacional NO NO CÓRDOBA NO"
"HUM Aeródromo HUMBOLDT/ESTABLECIMIENTO LA ADELITA 31°23'23""S  61° 8'33""W -61,14256 -31,38986 50 Metros Humboldt 5,5 O PRIVADO NOCONTROL RACE SAEF AEROAPP Nacional NO NO SANTA FÉ NO"
"HUP Helipuerto GENERAL ALVEAR/UNIDAD PENITENCIARIA N° 30 36° 2'40""S  60° 1' 0""W -60,016667 -36,044444 55 Metros General Alvear 2,5 S PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HUU Helipuerto HELIPUERTO SATURNINO UNZUÉ 35°25'24""S  60° 9'34""W -60,159541 -35,423236 50 Metros Estación FFCC 8 E PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HVA Helipuerto TIGRE/VILLA LA ÑATA 34°22'31""S  58°39'21""W -58,655755 -34,375231 3 Metros Estación FFCC Tigre 8,6 NO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HVM Helipuerto VILLA MARTELLI/CITEFA 34°33'28""S  58°30'20""W -58,505501 -34,557728 17 Metros Zufriategui,Mansi y Gral. Paz 0 Lindando PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HWG Helipuerto BUQUE W. G. VESPUCCI 52°53'60""S  66°49' 0""W -66,81666667 -52,9 28 Metros 25 de Mayo 555 Piso 19-20 CABA 0 PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HYC Helipuerto YACANTO DE CALAMUCHITA/ROCA VAL 32° 3'35""S  64°46'49""W -64,780353 -32,05978 1050 Metros Villa Yacanto 3 NNO PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"HZA Aeródromo MAIPÚ/ESTABLECIMIENTO EL ARAZA 36°46'33""S  57°38'34""W -57,64277778 -36,77583333 93 Metros Estación Santo Domingo 8,5 SE PRIVADO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"IAA Aeródromo INTENDENTE ALVEAR/AZCARATE IRATORSA 35°11'19""S  63°36'38""W -63,61052 -35,18862 127 Metros Intendente Alvear 5 NNO PRIVADO NOCONTROL RACE SAEF AEROAPP Nacional NO NO LA PAMPA NO"
"IAC SASQ Aeródromo LA QUIACA/DR. GUILLERMO EUGENIO SNOPEK 22° 9'43""S  65°34'19""W -65,57207 -22,16195 3480 Metros La Quiaca 6 SE PUBLICO NOCONTROL RANO SACF CIVIL Nacional NO NO JUJUY NO"
"IAL Aeródromo INTENDENTE ALVEAR 35°14' 1""S  63°33'57""W -63,56571 -35,23368 127 Metros Intendente Alvear 2,5 E PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO LA PAMPA NO"
"IBA Aeródromo INES INDART/BELINGUERES AVIACIÓN 34°16'40""S  60°30'16""W -60,50444444 -34,27777778 63,7 Metros Salto 14 NNE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"IBY Aeródromo ISLAS DEL IBICUY 33°44'38""S  58°40'52""W -58,68099 -33,7439 6 Metros Islas de Ibicuy 3 S PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO ENTRE RÍOS NO"
"ICO Aeródromo COMODORO RIVADAVIA/13 DE DICIEMBRE 45°54'15""S  67°33'32""W -67,55888889 -45,90416667 52 Metros Comodoro Rivadavia 8 SSO PUBLICO NOCONTROL RASU SAVF CIVIL Nacional NO NO CHUBUT NO"
"IGL Aeródromo INGENIERO LUIGGI 35°21'20""S  64°28'31""W -64,47527 -35,35546 193 Metros Ingeniero Luiggi 2 N PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO LA PAMPA NO"
"IGU SARI IGR Aeródromo CATARATAS DEL  IGUAZÚ/MY. D. CARLOS EDUARDO KRAUSE 25°44'14""S  54°28'25""W -54,47354 -25,73722 279 Metros Cataratas del Iguazú 18 SSE PUBLICO CONTROL RANE SARR CIVIL Internacional SI SI MISIONES NO"
"IJC SAVJ IGB Aeródromo INGENIERO JACOBACCI/CABO F.A.A. H. R. BORDÓN 41°19'16""S  69°34'34""W -69,57611111 -41,32111111 892 Metros Ingeniero Jacobacci 2,5 ONO PUBLICO AERADIO RASU SAEF CIVIL Nacional NO NO RÍO NEGRO NO"
"ILD Aeródromo CASILDA 33° 3'45""S  61°12'35""W -61,20973 -33,06242 77 Metros Casilda 3 ONO PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO SANTA FÉ NO"
"ILM SADQ Aeródromo QUILMES 34°42'23""S  58°14'41""W -58,24461 -34,70643 2 Metros Quilmes 2 ENE PRIVADO AERADIO RACE SAEF Nacional NO NO BUENOS AIRES NO"
"IRA SAEM Aeródromo MIRAMAR 38°13'34""S  57°52'15""W -57,87083333 -38,22611111 13 Metros Miramar 4 NO PUBLICO AERADIO RACE SAEF Nacional NO NO BUENOS AIRES NO"
"IRI SATI Aeródromo BERNARDO DE IRIGOYEN 26°16'54""S  53°40'21""W -53,67257 -26,28171 815 Metros Bernardo de Irigoyen 4 SO PUBLICO AERADIO RANE SARR CIVIL Nacional NO NO MISIONES NO"
"ITO SANO Aeródromo CHILECITO/BRIG. MY. JUAN FACUNDO QUIROGA 29°13'24""S  67°26'22""W -67,43944444 -29,22333333 945 Metros Chilecito 7,2 SE PUBLICO NOCONTROL RANO SACF CIVIL Nacional NO NO LA RIOJA NO"
"IVB Aeródromo ISLA VERDE/D. HÉCTOR BIONDI 33°14'48""S  62°24'55""W -62,41538 -33,24674 118 Metros Isla Verde 1 SE PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO CÓRDOBA NO"
"IVL Aeródromo ISLA VERDE/BIONDI 33°13'24""S  62°24'17""W -62,40464 -33,2232 119 Metros Isla Verde 2 NNE PRIVADO NOCONTROL RANO SACF AEROAPP Nacional NO NO CÓRDOBA NO"
"JAH Aeródromo JUNÍN DE LOS ANDES/HOSTERIA SAN HUBERTO 39°42'14""S  71°10'12""W -71,17 -39,70388889 691 Metros Junín de los Andes 22 NE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO NEUQUÉN NO"
"JAR Aeródromo JACINTO ARAUZ 38° 3'58""S  63°25'44""W -63,42902 -38,066 160 Metros Jacinto Arauz 1 N PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO LA PAMPA NO"
"JBA Aeródromo JUAN BAUTISTA ALBERDI 34°29' 1""S  61°54'16""W -61,90455 -34,48351 102 Metros Juan Bautista Alberdi 10 SO PRIVADO NOCONTROL RACE SAEF AEROAPP Nacional NO NO BUENOS AIRES NO"
"JCM Aeródromo JUÁREZ CELMAN/BRIG. MY. JUAN IGNACIO SAN MARTÍN 31°12'40""S  64° 9'38""W -64,16064 -31,21113 495 Metros Juárez Celman 20 N PUBLICO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"JDA Aeródromo JARDÍN DE AMÉRICA 27° 1'57""S  55°11'53""W -55,19805556 -27,0325 205 Metros Jardín América 3 ENE PRIVADO NOCONTROL RANE SARR CIVIL Nacional NO NO MISIONES NO"
"JES Aeródromo JESÚS MARÍA 30°59'18""S  64° 4'41""W -64,07797 -30,9883 530 Metros Jesús Maria 1,8 ESE PUBLICO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"JGA Aeródromo JOAQUIN V. GONZALEZ/AGROPECUARIA RÍO JURAMENTO 25°11'12""S  64° 4'53""W -64,08135 -25,1866 1184 Metros Salta 8 SE PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO SALTA NO"
"JLA Aeródromo JUNÍN DE LOS ANDES/SAN IGNACIO 39°50'44""S  70°51'55""W -70,86537 -39,84555 691 Metros Junín de los Andes 22 NE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO NEUQUÉN NO"
"JMB Aeródromo TRES LOMAS 36°26'35""S  62°52'45""W -62,87927 -36,44296 116 Metros Tres Lomas 2 NO PRIVADO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"JOC Aeródromo JOVITA/ANTARES 34°31'55""S  63°57'38""W -63,96055556 -34,53194444 154 Metros Jovita 2 SO PRIVADO NOCONTROL RACE SAEF AEROAPP Nacional NO NO CÓRDOBA NO"
"JOR Aeródromo SAN JORGE 31°52'58""S  61°50'36""W -61,84333333 -31,88277778 106 Metros San Jorge 2,5 NE PUBLICO NOCONTROL RANO SACF Nacional NO NO SANTA FÉ NO"
"JRZ SAZJ Aeródromo JUÁREZ 37°42'22""S  59°47'31""W -59,79194444 -37,70611111 212 Metros Benito Juárez 3 SSO PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"JSM SAWS JSM Aeródromo JOSÉ DE SAN MARTÍN 44° 2'50""S  70°26'47""W -70,44638889 -44,04722222 734 Metros José de San Martín 0 Lindando PUBLICO AERADIO RASU SAVF CIVIL Nacional NO NO CHUBUT NO"
"JUA SANU UAQ Aeródromo SAN JUAN/DOMINGO FAUSTINO SARMIENTO 31°34'17""S  68°25' 6""W -68,41833333 -31,57138889 597 Metros San Juan 12 SE PUBLICO CONTROL RANO SAMF Nacional SI SI SAN JUAN NO"
"JUJ SASJ JUJ Aeródromo JUJUY/GOBERNADOR GUZMÁN 24°23'33""S  65° 5'52""W -65,09777778 -24,3925 920 Metros San Salvador de Jujuy 33 SE PUBLICO CONTROL RANO SACF CIVIL Internacional SI SI JUJUY NO"
"LAE Aeródromo PUNTA ROJA/EA. LA ELBA 44°34'22""S  65°22'14""W -65,37055556 -44,57277778 14 Metros Camarones 37 NE PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO CHUBUT NO"
"LAM Aeródromo GENERAL LAMADRID 37°13'34""S  61°16'44""W -61,27888889 -37,22611111 171 Metros General La Madrid 3 NO PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"LAN Aeródromo LANTERI 28°51'27""S  59°40'22""W -59,67277778 -28,8575 56 Metros Lanteri 3,5 SO PRIVADO NOCONTROL RANE SARR AEROAPP Nacional NO NO SANTA FÉ NO"
"LAR SANL IRJ Aeródromo LA RIOJA/CAP. VICENTE A. ALMONACID 29°22'50""S  66°47'45""W -66,79583333 -29,38055556 438 Metros La Rioja 7 NE PUBLICO CONTROL RANO SACF CIVIL Nacional SI SI LA RIOJA NO"
"LAU Aeródromo TRENQUE LAUQUEN 36° 0'57""S  62°41'38""W -62,69388889 -36,01583333 99 Metros Trenque Lauquen 4 SE PUBLICO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"LAZ Aeródromo LA PAZ/AEROCLUB 30°44'37""S  59°34' 8""W -59,56887 -30,74368 61 Metros La Paz 6 E PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO ENTRE RÍOS NO"
"LBI Aeródromo LOBERIA 38°11'22""S  58°47'14""W -58,7872 -38,18951 81 Metros Lobería 2,5 S PRIVADO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"LCC Aeródromo LA CARLOTA/CASAJUS 33°23'18""S  63°18'20""W -63,30551 -33,38823 143 Metros La Carlota 3,5 NNO PRIVADO NOCONTROL RANO SACF AEROAPP Nacional NO NO CÓRDOBA NO"
"LCP Aeródromo LONCOPUÉ 38° 4'54""S  70°38'39""W -70,64406 -38,08177 1106 Metros Loncopué 3 OSO PUBLICO NOCONTROL RACE SAMF Nacional NO NO NEUQUÉN NO"
"LCT Aeródromo LA CARLOTA 33°27'27""S  63°18'49""W -63,31375 -33,45761 154 Metros La Carlota 4 S PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"LDA Aeródromo LEZAMA/DON ALBERTO 35°52'11""S  57°52'36""W -57,87667 -35,86972 8 Metros Manuel J. Cobo 2 NE PRIVADO NOCONTROL RACE SAEF AEROAPP Nacional NO NO BUENOS AIRES NO"
"LDG Aeródromo LAGUNA DE GÓMEZ 34°39'17""S  61° 0'33""W -61,0091 -34,65469 80 Metros Junín 11 SSO PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"LDR SAOD VDR Aeródromo VILLA DOLORES 31°56'51""S  65° 8'51""W -65,1475 -31,9475 563 Metros Cordoba 0 Lindando PUBLICO AERADIO RANO SACF Nacional NO NO CÓRDOBA NO"
"LEN Aeródromo BELÉN DE ESCOBAR 34°17'55""S  58°47'56""W -58,79888889 -34,29861111 4 Metros Belén de Escobar 0 S PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"LEO Aeródromo LEONES 32°38'34""S  62°19' 1""W -62,31681 -32,64264 114 Metros Leones 3 NO PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"LGM SAVM Aeródromo SARMIENTO/LAGO MUSTERS 45°34'30""S  69° 4'38""W -69,07713 -45,57506 27 Metros Sarmiento 0 N PRIVADO NOCONTROL RASU SAVF Nacional NO NO CHUBUT NO"
"LHP Aeródromo LAS HERAS/LOS PERALES 46°11'31""S  69°17'13""W -69,28694444 -46,19194444 426 Metros Las Heras 47 NO PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO SANTA CRUZ NO"
"LIB SARL AOL Aeródromo PASO DE LOS LIBRES 29°41'17""S  57° 9' 8""W -57,15222222 -29,68805556 70 Metros Paso de los Libres 6 NO PUBLICO CONTROL RANE SARR Internacional SI NO CORRIENTES NO"
"LIN Aeródromo LINCOLN 34°53'27""S  61°31'53""W -61,53138889 -34,89083333 85 Metros Lincoln 3 S PUBLICO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"LIO SAZX Aeródromo NUEVE DE JULIO 35°23'58""S  60°55'60""W -60,93333333 -35,39944444 75 Metros 9 de Julio 5 NO PUBLICO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"LJN Aeródromo LUJÁN 34°33' 2""S  59° 4'45""W -59,07916667 -34,55055556 25 Metros Luján 2 ENE PRIVADO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"LLA Aeródromo LAS LAJITAS/AEROSOLUCIONES 24°44'56""S  64°14' 6""W -64,235 -24,74888889 492 Metros Las Lajitas 4 OSO PRIVADO NOCONTROL RANO SACF AEROAPP Nacional NO NO SALTA NO"
"LLC Aeródromo LONGCHAMPS/LA CAÍDA 34°51'45""S  58°20'41""W -58,34472222 -34,8625 28 Metros Longchamps 4 E PRIVADO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"LLE Aeródromo LIBERTAD/LA ESMERALDA 29°59'42""S  57°50'18""W -57,83833 -29,9951 81 Metros Libertad 8 NNO PRIVADO NOCONTROL RANE SARR Nacional NO NO CORRIENTES NO"
"LLJ Aeródromo LAS LAJAS 38°32'18""S  70°20'12""W -70,3367 -38,53828 850 Metros Las Lajas 3 SE PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO NEUQUÉN NO"
"LMD Aeródromo JUAN N. FERNÁNDEZ/LA MADRUGADA 38° 0'30""S  59°20'60""W -59,34998 -38,00845 137 Metros Juan N. Fernández 7 O PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"LMF Aeródromo LOS MOLINOS/ESTABLECIMIENTO LA FLORENCIA 33° 4'45""S  61°18'59""W -61,31628 -33,07912 75 Metros Los Molinos 3 NNE PRIVADO NOCONTROL RACE SAEF AEROAPP Nacional NO NO SANTA FÉ NO"
"LNH Aeródromo LAGO NAHUEL HUAPI 41° 5'50""S  71°10'36""W -71,17678 -41,09725 780 Metros San Carlos de Bariloche 11 ENE PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO RÍO NEGRO NO"
"LNV Aeródromo LINCOLN/LA NUEVA 34°56'41""S  61°18' 8""W -61,30217 -34,94464 75 Metros Lincoln 22 SE PRIVADO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"LPB Aeródromo COMANDANTE LUIS PIEDRABUENA 49°59'42""S  68°56'59""W -68,94984 -49,99499 24 Metros Comandante Luis Piedrabuena 3,5 SSO PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO SANTA CRUZ NO"
"LPP Aeródromo LAS PALMAS/PETRUK 27° 5'16""S  58°40'10""W -58,66944444 -27,08777778 54 Metros Las Palmas 4 SSE PRIVADO NOCONTROL RANE SARR AEROAPP Nacional NO NO CHACO NO"
"LPR Aeródromo LAPRIDA 37°31'15""S  60°46'42""W -60,77833333 -37,52083333 210 Metros Laprida 2 NE PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"LRE Aeródromo LA RAMADA DE ABAJO/DON EMILIO 26°43'58""S  64°53' 5""W -64,88463 -26,73288 530 Metros La Ramada 5 SE PRIVADO NOCONTROL RANO SACF AEROAPP Nacional NO NO TUCUMÁN NO"
"LRS Aeródromo LAS ROSAS 32°29'35""S  61°34'54""W -61,58166667 -32,49305556 102 Metros Las Rosas 1 S PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO SANTA FÉ NO"
"LRT Aeródromo LAS ROSAS/HORIZONTE APLICACIONES AÉREAS 32°31'13""S  61°33' 3""W -61,55083333 -32,52027778 98 Metros Las Rosas 6 SE PRIVADO NOCONTROL RACE SAEF AEROAPP Nacional NO NO SANTA FÉ NO"
"LVA Aeródromo LAS VARAS/MACIAS 31°49' 2""S  62°37'49""W -62,63027778 -31,81722222 126 Metros Las Varas 2 SO PRIVADO NOCONTROL RANO SACF AEROAPP Nacional NO NO CÓRDOBA NO"
"LVL Aeródromo LAS VARILLAS 31°53'30""S  62°42'17""W -62,70472222 -31,89166667 135 Metros Las Varillas 2 SE PRIVADO NOCONTROL RANO SACF Nacional NO NO CÓRDOBA NO"
"LVM Aeródromo LUJÁN/EA. VILLA MARÍA 34°38'37""S  59° 7'38""W -59,12727 -34,6436 32 Metros Luján 9 S PRIVADO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"LVR Aeródromo LAS VARILLAS/GINEVRO 31°51'29""S  62°50'40""W -62,84449 -31,85801 145 Metros Las Varillas 12 O PRIVADO NOCONTROL RANO SACF AEROAPP Nacional NO NO CÓRDOBA NO"
"LYE SAOL Aeródromo LABOULAYE 34° 8' 8""S  63°21'45""W -63,36237 -34,13544 137 Metros Laboulaye 2,7 E PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO CÓRDOBA NO"
"LZA Aeródromo LAGO LA ESPERANZA 42°13' 2""S  71°48'19""W -71,80522 -42,21713 560 Metros Lago Puelo 24 SO PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO CHUBUT NO"
"MAB Aeródromo MAGGIOLO/SAMAVE 33°47'11""S  62° 7'41""W -62,12792 -33,78639 109 Metros Maggiolo 13 SE PRIVADO NOCONTROL RACE SAEF AEROAPP Nacional NO NO SANTA FÉ NO"
"MAC Aeródromo MACACHIN 37° 8'45""S  63°40'44""W -63,67893 -37,14581 140 Metros Macachín 0 SO PRIVADO NOCONTROL RACE SAEF Nacional NO NO LA PAMPA NO"
"MAD Aeródromo GENERAL MADARIAGA 37° 2'19""S  57° 8'11""W -57,13638889 -37,03861111 7 Metros General Juan Madariaga 4 S PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"MAI Aeródromo MONTE MAIZ 33°12'40""S  62°37'52""W -62,63111111 -33,21111111 113 Metros Monte Maiz 2 O PUBLICO NOCONTROL RANO SACF Nacional NO NO CÓRDOBA NO"
"MAO Aeródromo VEINTICINCO DE MAYO 37°48'35""S  67°39'34""W -67,65938 -37,80974 347 Metros 25 de Mayo 7,5 ESE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO LA PAMPA NO"
"MAQ SAVQ MQD Aeródromo MAQUINCHAO 41°14'34""S  68°42'30""W -68,70828 -41,24288 880 Metros Maquinchao 0 NE PUBLICO NOCONTROL RASU SAVF Nacional NO NO RÍO NEGRO NO"
"MAT SADZ Aeródromo MATANZA 34°43'42""S  58°30' 2""W -58,50055556 -34,72833333 3 Metros La Matanza 3 NNE PUBLICO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"MAY Aeródromo VEINTICINCO DE MAYO 35°26'47""S  60° 5'19""W -60,08861111 -35,44638889 89 Metros 25 de Mayo 7 ENE PRIVADO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"MBF Aeródromo MONTE BUEY/PEDRO FERRARI 32°55'54""S  62°26' 5""W -62,43474 -32,93173 108 Metros Monte Buey 2 ESE PUBLICO NOCONTROL RANO SACF Nacional NO NO CÓRDOBA NO"
"MBI SAWB Aeródromo VICECOMODORO MARAMBIO 64°14'21""S  56°37'51""W -56,63085 -64,23913 209,5 Metros Isla Marambio. Mar de Weddell. PUBLICO CONTROL RASU SAVF MIL Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"MBL Aeródromo MIRAMAR/BELLAMAR 38°23' 8""S  58° 8' 1""W -58,13353 -38,38559 13 Metros Miramar 29,5 SO PRIVADO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"MCL Aeródromo MINA CLAVERO 31°43'49""S  64°59'16""W -64,98777778 -31,73027778 970 Metros Mina Clavero 1 E PUBLICO NOCONTROL RANO SACF Nacional NO NO CÓRDOBA NO"
"MCO Aeródromo LOS MENUCOS 40°48'57""S  68° 4'19""W -68,07203 -40,81596 784 Metros Los Menucos 3 SO PUBLICO NOCONTROL RASU SAVF Nacional NO NO RÍO NEGRO NO"
"MCP Aeródromo MONTE CASEROS/EL PILINCHO 30°23'14""S  57°58' 6""W -57,96833333 -30,38722222 71 Metros Monte Caseros 35 OSO PRIVADO NOCONTROL RANE SARR Nacional NO NO CORRIENTES NO"
"MCS SARM MCS Aeródromo MONTE CASEROS 30°16'13""S  57°38'22""W -57,63944444 -30,27027778 52 Metros Monte Caseros 1,5 S PUBLICO AERADIO RANE SARR Nacional NO NO CORRIENTES NO"
"MCT Aeródromo MONTE CASEROS/TIMBOY 30°14' 7""S  57°50'45""W -57,84572 -30,23519 65 Metros Monte Caseros 21 ONO PRIVADO NOCONTROL RANE SARR Nacional NO NO CORRIENTES NO"
"MDB Aeródromo MAR DEL PLATA/BATAN 38° 0'42""S  57°40'39""W -57,6775 -38,01166667 62 Metros Batán 11,5 O PUBLICO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"MDP SAZM MDQ Aeródromo MAR DEL PLATA/ASTOR PIAZZOLLA 37°56' 3""S  57°34'24""W -57,57333333 -37,93416667 22 Metros Mar del Plata 7 N PUBLICO CONTROL RACE SAEF Internacional SI SI BUENOS AIRES NO"
